Word1,Word2,Word3,Word4,Subject
taking,took,feeding,fed,gram7-past-tense
taking,took,going,went,gram7-past-tense
taking,took,hiding,hid,gram7-past-tense
taking,took,knowing,knew,gram7-past-tense
taking,took,looking,looked,gram7-past-tense
taking,took,moving,moved,gram7-past-tense
taking,took,paying,paid,gram7-past-tense
taking,took,running,ran,gram7-past-tense
taking,took,saying,said,gram7-past-tense
taking,took,seeing,saw,gram7-past-tense
taking,took,sitting,sat,gram7-past-tense
taking,took,sleeping,slept,gram7-past-tense
taking,took,striking,struck,gram7-past-tense
thinking,thought,walking,walked,gram7-past-tense
thinking,thought,dancing,danced,gram7-past-tense
thinking,thought,falling,fell,gram7-past-tense
thinking,thought,feeding,fed,gram7-past-tense
thinking,thought,going,went,gram7-past-tense
thinking,thought,hiding,hid,gram7-past-tense
thinking,thought,knowing,knew,gram7-past-tense
thinking,thought,looking,looked,gram7-past-tense
thinking,thought,moving,moved,gram7-past-tense
thinking,thought,paying,paid,gram7-past-tense
thinking,thought,running,ran,gram7-past-tense
thinking,thought,saying,said,gram7-past-tense
thinking,thought,seeing,saw,gram7-past-tense
thinking,thought,sitting,sat,gram7-past-tense
thinking,thought,sleeping,slept,gram7-past-tense
thinking,thought,striking,struck,gram7-past-tense
thinking,thought,taking,took,gram7-past-tense
walking,walked,dancing,danced,gram7-past-tense
walking,walked,falling,fell,gram7-past-tense
walking,walked,feeding,fed,gram7-past-tense
walking,walked,going,went,gram7-past-tense
walking,walked,hiding,hid,gram7-past-tense
walking,walked,knowing,knew,gram7-past-tense
walking,walked,looking,looked,gram7-past-tense
walking,walked,moving,moved,gram7-past-tense
walking,walked,paying,paid,gram7-past-tense
walking,walked,running,ran,gram7-past-tense
walking,walked,saying,said,gram7-past-tense
walking,walked,seeing,saw,gram7-past-tense
walking,walked,sitting,sat,gram7-past-tense
walking,walked,sleeping,slept,gram7-past-tense
walking,walked,striking,struck,gram7-past-tense
walking,walked,taking,took,gram7-past-tense
walking,walked,thinking,thought,gram7-past-tense
bird,birds,building,buildings,gram8-plural
bird,birds,cat,cats,gram8-plural
bird,birds,child,children,gram8-plural
bird,birds,cloud,clouds,gram8-plural
bird,birds,dog,dogs,gram8-plural
bird,birds,dream,dreams,gram8-plural
bird,birds,eagle,eagles,gram8-plural
bird,birds,eye,eyes,gram8-plural
bird,birds,finger,fingers,gram8-plural
bird,birds,hand,hands,gram8-plural
bird,birds,horse,horses,gram8-plural
bird,birds,lion,lions,gram8-plural
bird,birds,man,men,gram8-plural
bird,birds,mouse,mice,gram8-plural
bird,birds,rat,rats,gram8-plural
bird,birds,woman,women,gram8-plural
building,buildings,cat,cats,gram8-plural
building,buildings,child,children,gram8-plural
building,buildings,cloud,clouds,gram8-plural
building,buildings,dog,dogs,gram8-plural
building,buildings,dream,dreams,gram8-plural
building,buildings,eagle,eagles,gram8-plural
building,buildings,eye,eyes,gram8-plural
building,buildings,finger,fingers,gram8-plural
building,buildings,hand,hands,gram8-plural
building,buildings,horse,horses,gram8-plural
building,buildings,lion,lions,gram8-plural
building,buildings,man,men,gram8-plural
building,buildings,mouse,mice,gram8-plural
building,buildings,rat,rats,gram8-plural
building,buildings,woman,women,gram8-plural
building,buildings,bird,birds,gram8-plural
cat,cats,child,children,gram8-plural
cat,cats,cloud,clouds,gram8-plural
cat,cats,dog,dogs,gram8-plural
cat,cats,dream,dreams,gram8-plural
cat,cats,eagle,eagles,gram8-plural
cat,cats,eye,eyes,gram8-plural
cat,cats,finger,fingers,gram8-plural
cat,cats,hand,hands,gram8-plural
cat,cats,horse,horses,gram8-plural
cat,cats,lion,lions,gram8-plural
cat,cats,man,men,gram8-plural
cat,cats,mouse,mice,gram8-plural
cat,cats,rat,rats,gram8-plural
cat,cats,woman,women,gram8-plural
cat,cats,bird,birds,gram8-plural
cat,cats,building,buildings,gram8-plural
child,children,cloud,clouds,gram8-plural
child,children,dog,dogs,gram8-plural
child,children,dream,dreams,gram8-plural
child,children,eagle,eagles,gram8-plural
child,children,eye,eyes,gram8-plural
child,children,finger,fingers,gram8-plural
child,children,hand,hands,gram8-plural
child,children,horse,horses,gram8-plural
child,children,lion,lions,gram8-plural
child,children,man,men,gram8-plural
child,children,mouse,mice,gram8-plural
child,children,rat,rats,gram8-plural
child,children,woman,women,gram8-plural
child,children,bird,birds,gram8-plural
child,children,building,buildings,gram8-plural
child,children,cat,cats,gram8-plural
cloud,clouds,dog,dogs,gram8-plural
cloud,clouds,dream,dreams,gram8-plural
cloud,clouds,eagle,eagles,gram8-plural
cloud,clouds,eye,eyes,gram8-plural
cloud,clouds,finger,fingers,gram8-plural
cloud,clouds,hand,hands,gram8-plural
cloud,clouds,horse,horses,gram8-plural
cloud,clouds,lion,lions,gram8-plural
cloud,clouds,man,men,gram8-plural
cloud,clouds,mouse,mice,gram8-plural
cloud,clouds,rat,rats,gram8-plural
cloud,clouds,woman,women,gram8-plural
cloud,clouds,bird,birds,gram8-plural
cloud,clouds,building,buildings,gram8-plural
cloud,clouds,cat,cats,gram8-plural
cloud,clouds,child,children,gram8-plural
dog,dogs,dream,dreams,gram8-plural
dog,dogs,eagle,eagles,gram8-plural
dog,dogs,eye,eyes,gram8-plural
dog,dogs,finger,fingers,gram8-plural
dog,dogs,hand,hands,gram8-plural
dog,dogs,horse,horses,gram8-plural
dog,dogs,lion,lions,gram8-plural
dog,dogs,man,men,gram8-plural
dog,dogs,mouse,mice,gram8-plural
dog,dogs,rat,rats,gram8-plural
dog,dogs,woman,women,gram8-plural
dog,dogs,bird,birds,gram8-plural
dog,dogs,building,buildings,gram8-plural
dog,dogs,cat,cats,gram8-plural
dog,dogs,child,children,gram8-plural
dog,dogs,cloud,clouds,gram8-plural
dream,dreams,eagle,eagles,gram8-plural
dream,dreams,eye,eyes,gram8-plural
dream,dreams,finger,fingers,gram8-plural
dream,dreams,hand,hands,gram8-plural
dream,dreams,horse,horses,gram8-plural
dream,dreams,lion,lions,gram8-plural
dream,dreams,man,men,gram8-plural
dream,dreams,mouse,mice,gram8-plural
dream,dreams,rat,rats,gram8-plural
dream,dreams,woman,women,gram8-plural
dream,dreams,bird,birds,gram8-plural
dream,dreams,building,buildings,gram8-plural
dream,dreams,cat,cats,gram8-plural
dream,dreams,child,children,gram8-plural
dream,dreams,cloud,clouds,gram8-plural
dream,dreams,dog,dogs,gram8-plural
eagle,eagles,eye,eyes,gram8-plural
eagle,eagles,finger,fingers,gram8-plural
eagle,eagles,hand,hands,gram8-plural
eagle,eagles,horse,horses,gram8-plural
eagle,eagles,lion,lions,gram8-plural
eagle,eagles,man,men,gram8-plural
eagle,eagles,mouse,mice,gram8-plural
eagle,eagles,rat,rats,gram8-plural
eagle,eagles,woman,women,gram8-plural
eagle,eagles,bird,birds,gram8-plural
eagle,eagles,building,buildings,gram8-plural
eagle,eagles,cat,cats,gram8-plural
eagle,eagles,child,children,gram8-plural
eagle,eagles,cloud,clouds,gram8-plural
eagle,eagles,dog,dogs,gram8-plural
eagle,eagles,dream,dreams,gram8-plural
eye,eyes,finger,fingers,gram8-plural
eye,eyes,hand,hands,gram8-plural
eye,eyes,horse,horses,gram8-plural
eye,eyes,lion,lions,gram8-plural
eye,eyes,man,men,gram8-plural
eye,eyes,mouse,mice,gram8-plural
eye,eyes,rat,rats,gram8-plural
eye,eyes,woman,women,gram8-plural
eye,eyes,bird,birds,gram8-plural
eye,eyes,building,buildings,gram8-plural
eye,eyes,cat,cats,gram8-plural
eye,eyes,child,children,gram8-plural
eye,eyes,cloud,clouds,gram8-plural
eye,eyes,dog,dogs,gram8-plural
eye,eyes,dream,dreams,gram8-plural
eye,eyes,eagle,eagles,gram8-plural
finger,fingers,hand,hands,gram8-plural
finger,fingers,horse,horses,gram8-plural
finger,fingers,lion,lions,gram8-plural
finger,fingers,man,men,gram8-plural
finger,fingers,mouse,mice,gram8-plural
finger,fingers,rat,rats,gram8-plural
finger,fingers,woman,women,gram8-plural
finger,fingers,bird,birds,gram8-plural
finger,fingers,building,buildings,gram8-plural
finger,fingers,cat,cats,gram8-plural
finger,fingers,child,children,gram8-plural
finger,fingers,cloud,clouds,gram8-plural
finger,fingers,dog,dogs,gram8-plural
finger,fingers,dream,dreams,gram8-plural
finger,fingers,eagle,eagles,gram8-plural
finger,fingers,eye,eyes,gram8-plural
hand,hands,horse,horses,gram8-plural
hand,hands,lion,lions,gram8-plural
hand,hands,man,men,gram8-plural
hand,hands,mouse,mice,gram8-plural
hand,hands,rat,rats,gram8-plural
hand,hands,woman,women,gram8-plural
hand,hands,bird,birds,gram8-plural
hand,hands,building,buildings,gram8-plural
hand,hands,cat,cats,gram8-plural
hand,hands,child,children,gram8-plural
hand,hands,cloud,clouds,gram8-plural
hand,hands,dog,dogs,gram8-plural
hand,hands,dream,dreams,gram8-plural
hand,hands,eagle,eagles,gram8-plural
hand,hands,eye,eyes,gram8-plural
hand,hands,finger,fingers,gram8-plural
horse,horses,lion,lions,gram8-plural
horse,horses,man,men,gram8-plural
horse,horses,mouse,mice,gram8-plural
horse,horses,rat,rats,gram8-plural
horse,horses,woman,women,gram8-plural
horse,horses,bird,birds,gram8-plural
horse,horses,building,buildings,gram8-plural
horse,horses,cat,cats,gram8-plural
horse,horses,child,children,gram8-plural
horse,horses,cloud,clouds,gram8-plural
horse,horses,dog,dogs,gram8-plural
horse,horses,dream,dreams,gram8-plural
horse,horses,eagle,eagles,gram8-plural
horse,horses,eye,eyes,gram8-plural
horse,horses,finger,fingers,gram8-plural
horse,horses,hand,hands,gram8-plural
lion,lions,man,men,gram8-plural
lion,lions,mouse,mice,gram8-plural
lion,lions,rat,rats,gram8-plural
lion,lions,woman,women,gram8-plural
lion,lions,bird,birds,gram8-plural
lion,lions,building,buildings,gram8-plural
lion,lions,cat,cats,gram8-plural
lion,lions,child,children,gram8-plural
lion,lions,cloud,clouds,gram8-plural
lion,lions,dog,dogs,gram8-plural
lion,lions,dream,dreams,gram8-plural
lion,lions,eagle,eagles,gram8-plural
lion,lions,eye,eyes,gram8-plural
lion,lions,finger,fingers,gram8-plural
lion,lions,hand,hands,gram8-plural
lion,lions,horse,horses,gram8-plural
man,men,mouse,mice,gram8-plural
man,men,rat,rats,gram8-plural
man,men,woman,women,gram8-plural
man,men,bird,birds,gram8-plural
man,men,building,buildings,gram8-plural
man,men,cat,cats,gram8-plural
man,men,child,children,gram8-plural
man,men,cloud,clouds,gram8-plural
man,men,dog,dogs,gram8-plural
man,men,dream,dreams,gram8-plural
man,men,eagle,eagles,gram8-plural
man,men,eye,eyes,gram8-plural
man,men,finger,fingers,gram8-plural
man,men,hand,hands,gram8-plural
man,men,horse,horses,gram8-plural
man,men,lion,lions,gram8-plural
mouse,mice,rat,rats,gram8-plural
mouse,mice,woman,women,gram8-plural
mouse,mice,bird,birds,gram8-plural
mouse,mice,building,buildings,gram8-plural
mouse,mice,cat,cats,gram8-plural
mouse,mice,child,children,gram8-plural
mouse,mice,cloud,clouds,gram8-plural
mouse,mice,dog,dogs,gram8-plural
mouse,mice,dream,dreams,gram8-plural
mouse,mice,eagle,eagles,gram8-plural
mouse,mice,eye,eyes,gram8-plural
mouse,mice,finger,fingers,gram8-plural
mouse,mice,hand,hands,gram8-plural
mouse,mice,horse,horses,gram8-plural
mouse,mice,lion,lions,gram8-plural
mouse,mice,man,men,gram8-plural
rat,rats,woman,women,gram8-plural
rat,rats,bird,birds,gram8-plural
rat,rats,building,buildings,gram8-plural
rat,rats,cat,cats,gram8-plural
rat,rats,child,children,gram8-plural
rat,rats,cloud,clouds,gram8-plural
rat,rats,dog,dogs,gram8-plural
rat,rats,dream,dreams,gram8-plural
rat,rats,eagle,eagles,gram8-plural
rat,rats,eye,eyes,gram8-plural
rat,rats,finger,fingers,gram8-plural
rat,rats,hand,hands,gram8-plural
rat,rats,horse,horses,gram8-plural
rat,rats,lion,lions,gram8-plural
rat,rats,man,men,gram8-plural
rat,rats,mouse,mice,gram8-plural
woman,women,bird,birds,gram8-plural
woman,women,building,buildings,gram8-plural
woman,women,cat,cats,gram8-plural
woman,women,child,children,gram8-plural
woman,women,cloud,clouds,gram8-plural
woman,women,dog,dogs,gram8-plural
woman,women,dream,dreams,gram8-plural
woman,women,eagle,eagles,gram8-plural
woman,women,eye,eyes,gram8-plural
woman,women,finger,fingers,gram8-plural
woman,women,hand,hands,gram8-plural
woman,women,horse,horses,gram8-plural
woman,women,lion,lions,gram8-plural
woman,women,man,men,gram8-plural
woman,women,mouse,mice,gram8-plural
woman,women,rat,rats,gram8-plural
eat,eats,find,finds,gram9-plural-verbs
eat,eats,go,goes,gram9-plural-verbs
eat,eats,play,plays,gram9-plural-verbs
eat,eats,provide,provides,gram9-plural-verbs
eat,eats,say,says,gram9-plural-verbs
eat,eats,see,sees,gram9-plural-verbs
eat,eats,sing,sings,gram9-plural-verbs
eat,eats,sit,sits,gram9-plural-verbs
eat,eats,speak,speaks,gram9-plural-verbs
eat,eats,swim,swims,gram9-plural-verbs
eat,eats,talk,talks,gram9-plural-verbs
eat,eats,think,thinks,gram9-plural-verbs
eat,eats,walk,walks,gram9-plural-verbs
eat,eats,work,works,gram9-plural-verbs
eat,eats,write,writes,gram9-plural-verbs
find,finds,go,goes,gram9-plural-verbs
find,finds,play,plays,gram9-plural-verbs
find,finds,provide,provides,gram9-plural-verbs
find,finds,say,says,gram9-plural-verbs
find,finds,see,sees,gram9-plural-verbs
find,finds,sing,sings,gram9-plural-verbs
find,finds,sit,sits,gram9-plural-verbs
find,finds,speak,speaks,gram9-plural-verbs
find,finds,swim,swims,gram9-plural-verbs
find,finds,talk,talks,gram9-plural-verbs
find,finds,think,thinks,gram9-plural-verbs
find,finds,walk,walks,gram9-plural-verbs
find,finds,work,works,gram9-plural-verbs
find,finds,write,writes,gram9-plural-verbs
find,finds,eat,eats,gram9-plural-verbs
go,goes,play,plays,gram9-plural-verbs
go,goes,provide,provides,gram9-plural-verbs
go,goes,say,says,gram9-plural-verbs
go,goes,see,sees,gram9-plural-verbs
go,goes,sing,sings,gram9-plural-verbs
go,goes,sit,sits,gram9-plural-verbs
go,goes,speak,speaks,gram9-plural-verbs
go,goes,swim,swims,gram9-plural-verbs
go,goes,talk,talks,gram9-plural-verbs
go,goes,think,thinks,gram9-plural-verbs
go,goes,walk,walks,gram9-plural-verbs
go,goes,work,works,gram9-plural-verbs
go,goes,write,writes,gram9-plural-verbs
go,goes,eat,eats,gram9-plural-verbs
go,goes,find,finds,gram9-plural-verbs
play,plays,provide,provides,gram9-plural-verbs
play,plays,say,says,gram9-plural-verbs
play,plays,see,sees,gram9-plural-verbs
play,plays,sing,sings,gram9-plural-verbs
play,plays,sit,sits,gram9-plural-verbs
play,plays,speak,speaks,gram9-plural-verbs
play,plays,swim,swims,gram9-plural-verbs
play,plays,talk,talks,gram9-plural-verbs
play,plays,think,thinks,gram9-plural-verbs
play,plays,walk,walks,gram9-plural-verbs
play,plays,work,works,gram9-plural-verbs
play,plays,write,writes,gram9-plural-verbs
play,plays,eat,eats,gram9-plural-verbs
play,plays,find,finds,gram9-plural-verbs
play,plays,go,goes,gram9-plural-verbs
provide,provides,say,says,gram9-plural-verbs
provide,provides,see,sees,gram9-plural-verbs
provide,provides,sing,sings,gram9-plural-verbs
provide,provides,sit,sits,gram9-plural-verbs
provide,provides,speak,speaks,gram9-plural-verbs
provide,provides,swim,swims,gram9-plural-verbs
provide,provides,talk,talks,gram9-plural-verbs
provide,provides,think,thinks,gram9-plural-verbs
provide,provides,walk,walks,gram9-plural-verbs
provide,provides,work,works,gram9-plural-verbs
provide,provides,write,writes,gram9-plural-verbs
provide,provides,eat,eats,gram9-plural-verbs
provide,provides,find,finds,gram9-plural-verbs
provide,provides,go,goes,gram9-plural-verbs
provide,provides,play,plays,gram9-plural-verbs
say,says,see,sees,gram9-plural-verbs
say,says,sing,sings,gram9-plural-verbs
say,says,sit,sits,gram9-plural-verbs
say,says,speak,speaks,gram9-plural-verbs
say,says,swim,swims,gram9-plural-verbs
say,says,talk,talks,gram9-plural-verbs
say,says,think,thinks,gram9-plural-verbs
say,says,walk,walks,gram9-plural-verbs
say,says,work,works,gram9-plural-verbs
say,says,write,writes,gram9-plural-verbs
say,says,eat,eats,gram9-plural-verbs
say,says,find,finds,gram9-plural-verbs
say,says,go,goes,gram9-plural-verbs
say,says,play,plays,gram9-plural-verbs
say,says,provide,provides,gram9-plural-verbs
see,sees,sing,sings,gram9-plural-verbs
see,sees,sit,sits,gram9-plural-verbs
see,sees,speak,speaks,gram9-plural-verbs
see,sees,swim,swims,gram9-plural-verbs
see,sees,talk,talks,gram9-plural-verbs
see,sees,think,thinks,gram9-plural-verbs
see,sees,walk,walks,gram9-plural-verbs
see,sees,work,works,gram9-plural-verbs
see,sees,write,writes,gram9-plural-verbs
see,sees,eat,eats,gram9-plural-verbs
see,sees,find,finds,gram9-plural-verbs
see,sees,go,goes,gram9-plural-verbs
see,sees,play,plays,gram9-plural-verbs
see,sees,provide,provides,gram9-plural-verbs
see,sees,say,says,gram9-plural-verbs
sing,sings,sit,sits,gram9-plural-verbs
sing,sings,speak,speaks,gram9-plural-verbs
sing,sings,swim,swims,gram9-plural-verbs
sing,sings,talk,talks,gram9-plural-verbs
sing,sings,think,thinks,gram9-plural-verbs
sing,sings,walk,walks,gram9-plural-verbs
sing,sings,work,works,gram9-plural-verbs
sing,sings,write,writes,gram9-plural-verbs
sing,sings,eat,eats,gram9-plural-verbs
sing,sings,find,finds,gram9-plural-verbs
sing,sings,go,goes,gram9-plural-verbs
sing,sings,play,plays,gram9-plural-verbs
sing,sings,provide,provides,gram9-plural-verbs
sing,sings,say,says,gram9-plural-verbs
sing,sings,see,sees,gram9-plural-verbs
sit,sits,speak,speaks,gram9-plural-verbs
sit,sits,swim,swims,gram9-plural-verbs
sit,sits,talk,talks,gram9-plural-verbs
sit,sits,think,thinks,gram9-plural-verbs
sit,sits,walk,walks,gram9-plural-verbs
sit,sits,work,works,gram9-plural-verbs
sit,sits,write,writes,gram9-plural-verbs
sit,sits,eat,eats,gram9-plural-verbs
sit,sits,find,finds,gram9-plural-verbs
sit,sits,go,goes,gram9-plural-verbs
sit,sits,play,plays,gram9-plural-verbs
sit,sits,provide,provides,gram9-plural-verbs
sit,sits,say,says,gram9-plural-verbs
sit,sits,see,sees,gram9-plural-verbs
sit,sits,sing,sings,gram9-plural-verbs
speak,speaks,swim,swims,gram9-plural-verbs
speak,speaks,talk,talks,gram9-plural-verbs
speak,speaks,think,thinks,gram9-plural-verbs
speak,speaks,walk,walks,gram9-plural-verbs
speak,speaks,work,works,gram9-plural-verbs
speak,speaks,write,writes,gram9-plural-verbs
speak,speaks,eat,eats,gram9-plural-verbs
speak,speaks,find,finds,gram9-plural-verbs
speak,speaks,go,goes,gram9-plural-verbs
speak,speaks,play,plays,gram9-plural-verbs
speak,speaks,provide,provides,gram9-plural-verbs
speak,speaks,say,says,gram9-plural-verbs
speak,speaks,see,sees,gram9-plural-verbs
speak,speaks,sing,sings,gram9-plural-verbs
speak,speaks,sit,sits,gram9-plural-verbs
swim,swims,talk,talks,gram9-plural-verbs
swim,swims,think,thinks,gram9-plural-verbs
swim,swims,walk,walks,gram9-plural-verbs
swim,swims,work,works,gram9-plural-verbs
swim,swims,write,writes,gram9-plural-verbs
swim,swims,eat,eats,gram9-plural-verbs
swim,swims,find,finds,gram9-plural-verbs
swim,swims,go,goes,gram9-plural-verbs
swim,swims,play,plays,gram9-plural-verbs
swim,swims,provide,provides,gram9-plural-verbs
swim,swims,say,says,gram9-plural-verbs
swim,swims,see,sees,gram9-plural-verbs
swim,swims,sing,sings,gram9-plural-verbs
swim,swims,sit,sits,gram9-plural-verbs
swim,swims,speak,speaks,gram9-plural-verbs
talk,talks,think,thinks,gram9-plural-verbs
talk,talks,walk,walks,gram9-plural-verbs
talk,talks,work,works,gram9-plural-verbs
talk,talks,write,writes,gram9-plural-verbs
talk,talks,eat,eats,gram9-plural-verbs
talk,talks,find,finds,gram9-plural-verbs
talk,talks,go,goes,gram9-plural-verbs
talk,talks,play,plays,gram9-plural-verbs
talk,talks,provide,provides,gram9-plural-verbs
talk,talks,say,says,gram9-plural-verbs
talk,talks,see,sees,gram9-plural-verbs
talk,talks,sing,sings,gram9-plural-verbs
talk,talks,sit,sits,gram9-plural-verbs
talk,talks,speak,speaks,gram9-plural-verbs
talk,talks,swim,swims,gram9-plural-verbs
think,thinks,walk,walks,gram9-plural-verbs
think,thinks,work,works,gram9-plural-verbs
think,thinks,write,writes,gram9-plural-verbs
think,thinks,eat,eats,gram9-plural-verbs
think,thinks,find,finds,gram9-plural-verbs
think,thinks,go,goes,gram9-plural-verbs
think,thinks,play,plays,gram9-plural-verbs
think,thinks,provide,provides,gram9-plural-verbs
think,thinks,say,says,gram9-plural-verbs
think,thinks,see,sees,gram9-plural-verbs
think,thinks,sing,sings,gram9-plural-verbs
think,thinks,sit,sits,gram9-plural-verbs
think,thinks,speak,speaks,gram9-plural-verbs
think,thinks,swim,swims,gram9-plural-verbs
think,thinks,talk,talks,gram9-plural-verbs
walk,walks,work,works,gram9-plural-verbs
walk,walks,write,writes,gram9-plural-verbs
walk,walks,eat,eats,gram9-plural-verbs
walk,walks,find,finds,gram9-plural-verbs
walk,walks,go,goes,gram9-plural-verbs
walk,walks,play,plays,gram9-plural-verbs
walk,walks,provide,provides,gram9-plural-verbs
walk,walks,say,says,gram9-plural-verbs
walk,walks,see,sees,gram9-plural-verbs
walk,walks,sing,sings,gram9-plural-verbs
walk,walks,sit,sits,gram9-plural-verbs
walk,walks,speak,speaks,gram9-plural-verbs
walk,walks,swim,swims,gram9-plural-verbs
walk,walks,talk,talks,gram9-plural-verbs
walk,walks,think,thinks,gram9-plural-verbs
work,works,write,writes,gram9-plural-verbs
work,works,eat,eats,gram9-plural-verbs
work,works,find,finds,gram9-plural-verbs
work,works,go,goes,gram9-plural-verbs
work,works,play,plays,gram9-plural-verbs
work,works,provide,provides,gram9-plural-verbs
work,works,say,says,gram9-plural-verbs
work,works,see,sees,gram9-plural-verbs
work,works,sing,sings,gram9-plural-verbs
work,works,sit,sits,gram9-plural-verbs
work,works,speak,speaks,gram9-plural-verbs
work,works,swim,swims,gram9-plural-verbs
work,works,talk,talks,gram9-plural-verbs
work,works,think,thinks,gram9-plural-verbs
work,works,walk,walks,gram9-plural-verbs
write,writes,eat,eats,gram9-plural-verbs
write,writes,find,finds,gram9-plural-verbs
write,writes,go,goes,gram9-plural-verbs
write,writes,play,plays,gram9-plural-verbs
write,writes,provide,provides,gram9-plural-verbs
write,writes,say,says,gram9-plural-verbs
write,writes,see,sees,gram9-plural-verbs
write,writes,sing,sings,gram9-plural-verbs
write,writes,sit,sits,gram9-plural-verbs
write,writes,speak,speaks,gram9-plural-verbs
write,writes,swim,swims,gram9-plural-verbs
write,writes,talk,talks,gram9-plural-verbs
write,writes,think,thinks,gram9-plural-verbs
write,writes,walk,walks,gram9-plural-verbs
write,writes,work,works,gram9-plural-verbs
